STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120111,51,32
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120112,37,19
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120113,22,16
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120114,21,14
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120115,31,13
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120116,44,30
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120117,42,17
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120118,26,11
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120119,28,6
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120120,23,6
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120121,26,16
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120122,43,16
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120123,46,30
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120124,37,26
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120125,34,24
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120126,37,32
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120127,43,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120128,33,26
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120129,31,21
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120130,53,22
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120131,58,43
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120201,46,34
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120202,44,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120203,40,34
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120204,39,29
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120205,43,27
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120206,32,29
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120207,36,29
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120208,36,25
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120209,35,20
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120210,35,15
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120211,20,10
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120212,36,15
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120213,37,19
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120214,36,29
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120215,42,32
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120216,47,34
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120217,49,27
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120218,37,29
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120219,37,26
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120220,43,25
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120221,41,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120222,42,32
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120223,39,28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120224,35,25
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120225,29,19
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120226,52,22
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120227,40,27
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120229,60,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120301,39,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120302,41,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120303,35,30
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120304,36,26
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120305,37,20
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120306,68,32
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120307,68,54
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120308,61,36
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120309,40,30
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120310,60,28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120311,68,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120312,67,52
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120313,71,48
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120314,81,54
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120315,81,51
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120316,81,48
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120317,80,58
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120318,81,61
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120319,79,64
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120320,85,66
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120321,86,66
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120322,84,62
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120323,63,53
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120324,61,50
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120325,67,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120326,47,38
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120327,72,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120328,68,46
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120329,48,40
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120330,54,40
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120331,46,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120401,61,45
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120402,61,47
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120403,70,48
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120404,57,46
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120405,49,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120406,52,38
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120407,66,38
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120408,65,45
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120409,62,42
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120410,45,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120411,52,31
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120412,62,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120413,66,45
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120414,65,51
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120415,76,59
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120416,66,43
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120417,53,41
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120418,72,43
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120419,61,45
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120420,50,41
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120421,51,36
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120422,51,42
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120423,58,36
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120424,64,38
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120425,62,50
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120426,55,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120427,52,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120428,50,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120429,58,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120430,63,51
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120501,64,52
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120502,78,60
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120503,86,69
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120504,72,51
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120505,63,53
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120506,73,54
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120507,61,54
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120508,70,51
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120509,60,46
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120510,65,45
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120511,78,48
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120512,67,51
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120513,69,53
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120514,78,46
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120515,84,56
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120516,63,52
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120517,71,49
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120518,85,57
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120519,91,64
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120520,92,65
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120521,65,54
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120522,68,49
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120523,82,49
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120524,90,67
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120525,80,67
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120526,82,63
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120527,97,73
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120528,94,74
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120529,85,64
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120530,69,53
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120531,55,49
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120601,64,49
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120602,74,49
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120603,80,56
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120604,74,59
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120605,69,57
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120606,74,56
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120607,78,54
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120608,87,59
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120609,89,66
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120610,92,71
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120611,90,72
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120612,77,62
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120613,71,57
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120614,86,60
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120615,93,67
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120616,94,69
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120617,85,68
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120618,92,72
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120619,94,75
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120620,93,76
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120621,83,70
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120622,83,63
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120623,86,63
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120624,92,70
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120625,74,63
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120626,81,63
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120627,90,64
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120628,101,77
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120629,88,70
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120630,89,70
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120701,90,66
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120702,97,74
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120703,95,77
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120704,101,80
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120705,102,79
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120706,104,83
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120707,98,74
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120708,85,74
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120709,88,68
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120710,82,71
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120711,86,69
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120712,90,71
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120713,93,73
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120714,89,71
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120715,95,70
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120716,98,77
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120717,99,80
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120718,91,71
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120719,85,70
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120720,82,69
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120721,89,69
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120722,90,75
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120723,98,81
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120724,88,71
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120725,101,74
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120726,89,72
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120727,87,70
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120728,83,71
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120729,88,68
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120730,93,74
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120731,86,71
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120801,89,71
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120802,93,71
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120803,94,74
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120804,95,72
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120805,85,70
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120806,86,67
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120807,94,67
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120808,84,75
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120809,77,66
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120810,76,62
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120811,79,58
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120812,77,61
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120813,72,63
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120814,82,59
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120815,86,67
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120816,76,64
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120817,77,59
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120818,78,57
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120819,79,61
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120820,76,60
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120821,79,58
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120822,84,72
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120823,91,69
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120824,93,71
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120825,94,71
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120826,81,68
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120827,88,69
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120828,85,65
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120829,84,70
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120830,91,69
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120831,93,72
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120901,78,73
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120902,81,75
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120903,87,73
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120904,89,68
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120905,86,66
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120906,86,70
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120907,78,61
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120908,73,56
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120909,72,56
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120910,77,54
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120911,84,59
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120912,87,63
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120913,72,56
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120914,75,54
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120915,79,55
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120916,78,56
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120917,79,59
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120918,64,50
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120919,74,47
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120920,72,56
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120921,61,52
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120922,60,47
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120923,62,43
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120924,71,42
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120925,77,54
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120926,69,57
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120927,68,49
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120928,67,52
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120929,79,49
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20120930,67,52
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121001,66,50
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121002,69,59
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121003,69,61
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121004,81,51
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121005,51,42
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121006,50,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121007,51,38
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121008,60,36
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121009,67,43
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121010,52,38
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121011,67,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121012,53,41
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121013,68,47
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121014,72,49
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121015,60,46
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121016,70,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121017,69,55
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121018,55,45
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121019,53,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121020,58,41
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121021,70,42
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121022,67,56
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121023,69,59
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121024,79,61
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121025,77,45
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121026,51,38
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121027,48,36
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121028,50,40
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121029,51,38
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121030,47,40
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121031,49,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121101,53,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121102,50,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121103,45,38
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121104,50,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121105,43,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121106,42,31
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121107,48,40
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121108,46,40
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121109,58,38
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121110,68,54
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121111,70,42
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121112,42,30
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121113,41,26
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121114,45,31
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121115,48,31
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121116,54,32
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121117,54,31
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121118,57,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121119,59,42
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121120,58,42
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121121,55,37
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121122,63,45
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121123,45,29
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121124,33,26
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121125,45,30
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121126,37,26
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121127,35,20
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121128,45,28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121129,52,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121130,53,41
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121201,60,37
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121202,66,47
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121203,72,47
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121204,62,42
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121205,42,30
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121206,47,34
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121207,46,43
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121208,43,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121209,42,37
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121210,39,27
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121211,36,25
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121212,45,27
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121213,49,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121214,50,31
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121215,51,42
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20121216,51,39
